"Member__r.Name","Challenge__r.Challenge_Id__c","Place__c","Points_Awarded__c","Score__c","Status__c","Submitted_Date__c"
"cloudchallenger","1459","","0.0","68.62","Submitted","2012-04-19T04:20:38.000Z"
"jan3594","1877","1","100.0","100.0","1st Place","2012-11-02T00:06:37.000Z"
"PaulKolbovich","1858","","0.0","0.0","Watching",""
"CodeMeter","1872","","0.0","0.0","Submitted","2012-11-05T22:28:49.000Z"
"agluecksmann","1464","","0.0","0.0","Watching",""
"witness","1875","","0.0","25.72","Submitted","2012-11-08T11:36:30.000Z"
"antenna","1465","","0.0","0.0","Watching",""
"Nattrass","1872","","0.0","0.0","Submitted","2012-11-01T23:52:17.000Z"
"CoderDS","1858","","0.0","0.0","Registered",""
"Manish_Kumar","1891","","0.0","91.3","Submitted","2012-11-13T17:30:07.000Z"
"logontokartik","1868","1","500.0","82.62","1st Place","2012-11-09T03:43:24.000Z"
"Zaxotes","1462","","0.0","0.0","Registered",""
"eskranthi","1477","","0.0","0.0","Registered",""
"mind","1871","","0.0","0.0","Registered",""
"dhruvgupta1992","1475","","0.0","0.0","Registered",""
"ppandhi","1871","1","1000.0","80.25","1st Place","2012-11-06T21:25:44.000Z"
"rajkpreddy","1452","","0.0","0.0","Watching",""
"chaitanya12","1461","","0.0","0.0","Registered",""
"KnowledgeLover","1475","","0.0","73.0","Submitted","2012-04-28T09:51:51.000Z"
"ATN77","1471","","0.0","0.0","Registered",""
"antenna","1471","","0.0","0.0","Watching",""
"dipeshaggarwal31","1461","","0.0","0.0","Registered",""
"rgamez","1858","","0.0","0.0","Registered",""
"kabburi","1462","","0.0","0.0","Registered",""
"ashishrawat","1461","","0.0","0.0","Registered",""
"vishesh91","1452","","0.0","0.0","Registered",""
"deepu8","1870","","0.0","0.0","Submitted","2012-11-07T02:08:27.000Z"
"kurlyone","1471","","0.0","0.0","Registered",""
"mkagenius","1477","","0.0","0.0","Watching",""
"jonuojha","1868","","0.0","0.0","Registered",""
"forcedigger","1475","","0.0","25.9","Submitted","2012-04-30T08:53:59.000Z"
"Vinoh","1951","","0.0","0.0","Registered",""
"maheshjosephjacob","1477","","0.0","0.0","Registered",""
"amirth87","1465","","0.0","0.0","Registered",""
"siddhesh619","1889","","0.0","0.0","Registered",""
"Masbah","1897","","0.0","0.0","Registered",""
"dperiy","1475","","0.0","0.0","Watching",""
"sequijo","1470","","0.0","0.0","Registered",""
"forcedigger","1477","3","250.0","73.0","Lost","2012-04-30T10:07:51.000Z"
"ice_manik","1965","","0.0","0.0","Registered",""
"swalehji","1464","","0.0","80.7","Submitted","2012-04-25T13:31:17.000Z"
"LuckyBanwani","1452","","0.0","0.0","Registered",""
"AVGeek","1882","","0.0","0.0","Watching",""
"talesforce","1469","","0.0","0.0","Registered",""
"soron","1964","","0.0","0.0","Watching",""
"wcheung","1884","1","500.0","89.7","1st Place","2012-11-12T15:39:15.000Z"
"Eiichiro","1465","","0.0","0.0","Watching",""
"samuela","1884","","0.0","0.0","Registered",""
"JustinLau","1477","1","500.0","100.0","Won","2012-04-28T21:23:42.000Z"
"poundinc","1461","","0.0","0.0","Registered",""
"sfexpert","1878","","0.0","0.0","Registered",""
"rajkpreddy","1475","","0.0","0.0","Watching",""
"cbland","1875","","0.0","0.0","Registered",""
"rajkpreddy","1470","","0.0","0.0","Watching",""
"iramkahkashan","1477","","0.0","0.0","Registered",""
"avidev9","1464","","0.0","89.45","Submitted","2012-04-24T19:21:08.000Z"
"bohnen","1470","","0.0","0.0","Watching",""
"MohdZnb","1466","","0.0","0.0","Registered",""
"PaulKolbovich","1884","","0.0","0.0","Watching",""
"rockerraj","1461","","0.0","0.0","Registered",""
"Dimmys","1879","","0.0","0.0","Watching",""
"maheshjosephjacob","1475","","0.0","0.0","Registered",""
"Dimmys","1878","","0.0","0.0","Watching",""
"peakpado","1477","","0.0","0.0","Registered",""
"anilkodam12","1452","","0.0","0.0","Registered",""
"parasquid","1885","","0.0","0.0","Registered",""
"panchalneeraj15","1461","","0.0","0.0","Registered",""
"samuela","1885","","0.0","0.0","Registered",""
"ice_manik","1939","","0.0","0.0","Registered",""
"cstn_hrh","1884","","0.0","0.0","Watching",""
"jhoskins","1466","","0.0","0.0","Registered",""
"chanti1","1452","","0.0","0.0","Registered",""
"cloudchallenger","1878","1","750.0","78.8","1st Place","2012-11-11T10:20:44.000Z"
"ashishrawat","1475","","0.0","0.0","Watching",""
"navneet225","1465","","0.0","0.0","Registered",""
"binayak28","1867","","0.0","0.0","Registered",""
"cloudchallenger","1464","","0.0","79.1","Submitted","2012-04-24T18:01:01.000Z"
"PaulKolbovich","1877","1","100.0","100.0","1st Place","2012-11-02T00:21:26.000Z"
"mrnobody","1466","","0.0","0.0","Watching",""
"soe","1934","","0.0","0.0","Registered",""
"olegforce","1470","","0.0","0.0","Watching",""
"kiran_bhat","1471","","0.0","0.0","Registered",""
"cloudchallenger","1965","1","500.0","95.4","1st Place","2012-12-18T19:02:25.000Z"
"wcheung","1862","","0.0","0.0","Watching",""
"aproxacs","1876","1","1000.0","89.7","1st Place","2012-11-10T17:41:39.000Z"
"binayak28","1854","","0.0","0.0","Watching",""
"ashishrawat","1462","","0.0","0.0","Watching",""
"splatonov","1858","","0.0","0.0","Watching",""
"cloudchallenger","1470","1","1000.0","78.0","Won","2012-04-30T13:50:16.000Z"
"lazybaer","1475","","0.0","0.0","Watching",""
"VictorKilo","1858","","0.0","0.0","Registered",""
"farazkhan","1884","","0.0","0.0","Watching",""
"arjuns","1475","","0.0","63.0","Submitted","2012-04-30T08:20:26.000Z"
"srinugra","1461","","0.0","0.0","Registered",""
"antenna","1469","","0.0","0.0","Registered",""
"logontokartik","1854","3","250.0","79.16","3rd Place","2012-11-05T03:16:41.000Z"
"thunderbolt","1475","","0.0","66.65","Submitted","2012-04-30T04:42:56.000Z"
"antenna","1477","2","500.0","80.0","Lost","2012-04-29T04:25:45.000Z"
"Bala3112","1465","","0.0","0.0","Registered",""
"Enreeco","1889","2","250.0","82.6","2nd Place","2012-11-13T08:41:01.000Z"
"chok68","1939","","0.0","0.0","Submission Rejected","2012-12-15T23:44:31.000Z"
"mpassovoy","1466","","0.0","0.0","Watching",""
"SanjayPali","1477","","0.0","0.0","Registered",""
"swatKat","1464","","0.0","89.7","Submitted","2012-04-24T19:28:06.000Z"
"Arun_kumar_Singh","1816","","0.0","0.0","Watching",""
"melmoussaoui","1482","3","150.0","77.0","Lost","2012-05-06T16:25:47.000Z"
"poundinc","1452","","0.0","0.0","Registered",""
"vharvin","1470","","0.0","0.0","Registered",""
"Enreeco","1890","","0.0","0.0","Registered",""
"splatonov","1868","2","500.0","75.62","2nd Place","2012-11-08T17:57:44.000Z"
"chetanpg59","1464","2","250.0","93.65","Lost","2012-04-25T13:55:54.000Z"
"tunikarim","1953","","0.0","0.0","Watching",""
"parthineo","1469","","0.0","0.0","Registered",""
"Mturabali","1868","","0.0","0.0","Registered",""
"rakeshmore","1861","","0.0","0.0","Registered",""
"suryasnat","1884","","0.0","0.0","Registered",""
"talesforce","1871","1","1000.0","80.25","1st Place","2012-11-07T13:41:35.000Z"
"maheshjosephjacob","1462","","0.0","0.0","Registered",""
"maheshjosephjacob","1470","","0.0","0.0","Registered",""
"mdshamim71","1461","","0.0","0.0","Watching",""
"chok68","1482","","0.0","0.0","Watching",""
"rsharma","1465","","0.0","0.0","Registered",""
"soe","1452","1","750.0","86.8","Won","2012-04-25T11:54:38.000Z"
"chetanpg59","1456","2","150.0","79.0","Lost","2012-04-24T19:16:33.000Z"
"kbowerma","1854","","0.0","0.0","Watching",""
"Gmashokkumar","1482","","0.0","75.15","Submitted","2012-05-07T19:14:26.000Z"
"smulyono","1478","","0.0","0.0","Watching",""
"eadlam","1865","","0.0","0.0","Registered",""
"cloudchallenger","1891","1","1200.0","100.0","1st Place","2012-11-13T08:59:59.000Z"
"maheshjosephjacob","1461","","0.0","0.0","Registered",""
"king99o","1465","","0.0","0.0","Submission Rejected","2012-04-26T09:02:06.000Z"
"ahmedbhaila","1456","2","150.0","79.0","Lost","2012-04-24T21:15:44.000Z"
"sequijo","1465","","0.0","0.0","Registered",""
"mess","1891","","0.0","0.0","Registered",""
"jpoarch","1478","","0.0","0.0","Watching",""
"smulyono","1889","","0.0","0.0","Watching",""
"conairnaga","1461","","0.0","0.0","Registered",""
"JoeEmison","1462","","0.0","0.0","Registered",""
"soe","1861","","0.0","36.5","Submitted","2012-11-02T17:11:06.000Z"
"lilesh","1882","","0.0","0.0","Registered",""
"peakpado","1469","1","1000.0","81.45","Won","2012-05-07T02:25:27.000Z"
"rajkpreddy","1461","","0.0","0.0","Watching",""
"maheshjosephjacob","1466","","0.0","0.0","Registered",""
"tarun111","1959","1","300.0","99.1","1st Place","2012-12-17T22:25:32.000Z"
"ashishrawat","1470","","0.0","0.0","Watching",""
"jeffh","1884","3","100.0","79.56","3rd Place","2012-11-13T03:48:51.000Z"
"allusis","1882","","0.0","0.0","Watching",""
"ssri","1870","","0.0","0.0","Registered",""
"deveshps","1862","","0.0","0.0","Registered",""
"Enreeco","1895","","0.0","89.5","Submitted","2012-11-14T15:00:29.000Z"
"thunderbolt","1465","","0.0","0.0","Registered",""
"asmaster093","1884","","0.0","0.0","Registered",""
"bhattbhaskar","1864","","0.0","65.88","Submitted","2012-11-05T13:55:32.000Z"
"khsujan","1939","","0.0","0.0","Watching",""
"enjoylife","1466","","0.0","0.0","Watching",""
"prpal","1477","","0.0","68.0","Lost","2012-05-02T11:40:42.000Z"
"snehaheda","1963","1","500.0","79.95","1st Place","2012-12-18T11:42:30.000Z"
"AshutoshNigam11","1469","","0.0","0.0","Watching",""
"Dominic","1482","","0.0","0.0","Registered",""
"kirti11","1475","","0.0","0.0","Registered",""
"Josette1311","1882","2","500.0","86.0","2nd Place","2012-11-18T21:30:48.000Z"
"rajkpreddy","1471","","0.0","0.0","Watching",""
"talesforce","1862","1","2000.0","92.69","1st Place","2012-11-23T13:05:37.000Z"
"cloudchallenger","1475","2","100.0","80.8","Lost","2012-04-29T15:04:32.000Z"
"mgansall","1884","","0.0","0.0","Watching",""
"swalehji","1465","3","100.0","77.7","Lost","2012-04-26T18:52:25.000Z"
"talesforce","1961","","0.0","0.0","Registered",""
"danielszak","1884","2","250.0","86.56","2nd Place","2012-11-13T17:38:57.000Z"
"splatonov","1879","","0.0","0.0","Registered",""
"vharvin","1465","","0.0","0.0","Registered",""
"fenila","1466","","0.0","0.0","Registered",""
"ashishrawat","1469","","0.0","0.0","Watching",""
"cloud110989","1870","1","100.0","100.0","1st Place","2012-11-05T22:36:14.000Z"
"SFDCDeveloper","1891","","0.0","0.0","Registered",""
"rohit1290","1877","","0.0","0.0","Registered",""
"hipposhot007","1858","","0.0","0.0","Registered",""
"forcebewithyou","1891","","0.0","0.0","Registered",""
"deepu8","1890","","0.0","0.0","Registered",""
"jimmyngu","1858","","0.0","0.0","Registered",""
"mikelietz","1460","","0.0","58.0","Submitted","2012-04-26T20:33:10.000Z"
"himanshupalerwal","1475","","0.0","0.0","Watching",""
"andyj24","1893","1","750.0","95.8","1st Place","2012-11-14T07:51:58.000Z"
"pandeypankaj20","1466","","0.0","0.0","Registered",""
"erikvgolden","1890","","0.0","0.0","Registered",""
"antenna","1475","1","250.0","93.4","Won","2012-04-29T14:56:45.000Z"
"jamest","1876","3","250.0","77.26","3rd Place","2012-11-13T14:33:16.000Z"
"maheshjosephjacob","1469","","0.0","0.0","Registered",""
"dries_desmet","1452","","0.0","0.0","Watching",""
"mrnobody","1464","","0.0","92.05","Submitted","2012-04-24T17:50:26.000Z"
"fenila","1470","","0.0","0.0","Registered",""
"achandraferi","1475","","0.0","66.3","Submitted","2012-04-30T01:06:35.000Z"
"rocky10","1475","","0.0","67.3","Submitted","2012-04-29T18:38:50.000Z"
"mrigesh","1461","","0.0","0.0","Watching",""
"PaulKolbovich","1462","","0.0","0.0","Watching",""
"kbowerma","1871","","0.0","0.0","Watching",""
"rgamez","1885","","0.0","0.0","Watching",""
"forcexperts","1477","","0.0","56.06","Submitted","2012-05-02T18:52:00.000Z"
"ashishrawat","1466","","0.0","0.0","Watching",""
"rubik","1452","","0.0","0.0","Watching",""
"Dimmys","1868","","0.0","0.0","Watching",""
"rocky10","1471","","0.0","0.0","Watching",""
"gsrashu19","1461","","0.0","0.0","Watching",""
"nandni","1461","","0.0","25.0","Submission Rejected","2012-04-30T12:10:47.000Z"
"elukaweski","1452","3","200.0","80.0","Lost","2012-05-02T02:42:07.000Z"
"jazzyrocksr","1482","","0.0","76.35","Submitted","2012-05-05T10:40:35.000Z"
"Josette1311","1962","","0.0","74.23333333333333","Submitted","2012-12-17T05:00:57.000Z"
"fenila","1465","","0.0","0.0","Registered",""
"ajayhada","1460","","0.0","43.8","Submitted","2012-04-26T18:30:58.000Z"
"rajkpreddy","1469","","0.0","0.0","Watching",""
"maheshjosephjacob","1471","","0.0","0.0","Registered",""
"chok68","1478","","0.0","0.0","Watching",""
"Masbah","1962","","0.0","0.0","Watching",""
"naveen22388","1858","","0.0","0.0","Registered",""
"parasquid","1876","2","500.0","89.7","2nd Place","2012-11-12T20:25:03.000Z"
"wcheung","1943","1","300.0","87.675","1st Place","2012-12-26T23:10:23.000Z"
"bohnen","1475","","0.0","0.0","Watching",""
"fenila","1469","","0.0","0.0","Registered",""
"poundinc","1469","","0.0","0.0","Registered",""
"pratyush","1461","","0.0","0.0","Registered",""
"Corycowgill","1482","3","150.0","77.25","Lost","2012-05-04T02:40:37.000Z"
"logontokartik","1465","1","350.0","83.0","Won","2012-04-26T03:57:05.000Z"
"forcebewithyou","1890","","0.0","0.0","Registered",""
"assaaneesh","1452","","0.0","0.0","Registered",""
"KnowledgeLover","1465","","0.0","73.75","Submitted","2012-04-26T19:32:38.000Z"
"xinye","1461","","0.0","0.0","Registered",""
"wcheung","1856","","0.0","0.0","Watching",""
"kadarusj","1470","","0.0","0.0","Watching",""
"tailordevs","1452","","0.0","0.0","Registered",""
"PaulKolbovich","1452","","0.0","0.0","Registered",""
"JustinLau","1461","","0.0","0.0","Watching",""
"Nattrass","1885","","0.0","0.0","Watching",""
"Mturabali","1870","","0.0","0.0","Registered",""
"maheshjosephjacob","1452","","0.0","0.0","Registered",""
"talesforce","1892","","0.0","67.75","Submitted","2012-11-16T13:50:11.000Z"
"animothu","1461","","0.0","0.0","Registered",""
"rajkpreddy","1466","","0.0","0.0","Watching",""
"antenna","1482","2","250.0","78.45","Lost","2012-05-05T02:54:44.000Z"
"Enreeco","1884","3","100.0","79.56","3rd Place","2012-11-09T21:21:50.000Z"
"rajeetht","1477","","0.0","0.0","Registered",""
"shankarsharma06","1964","","0.0","0.0","Registered",""
"iramkahkashan","1452","","0.0","0.0","Registered",""
"parlapalli_chandu","1461","","0.0","0.0","Registered",""
"smulyono","1885","","0.0","0.0","Watching",""
"mystic_king","1475","","0.0","0.0","Registered",""
"wcheung","1865","","0.0","0.0","Watching",""
"logontokartik","1475","","0.0","69.05","Submitted","2012-04-28T22:15:51.000Z"
"soe","1891","","0.0","0.0","Registered",""
"peakpado","1471","","0.0","0.0","Registered",""
"pradeep962","1477","","0.0","0.0","Registered",""
"samuela","1889","1","1000.0","82.7","1st Place","2012-11-10T18:49:41.000Z"
"Deleloper","1482","","0.0","74.55","Submitted","2012-05-07T12:21:03.000Z"
"ice_manik","1959","","0.0","0.0","Watching",""
"chinni070707","1884","","0.0","0.0","Registered",""
"sgurumurthy","1865","2","750.0","79.1","2nd Place","2012-11-19T15:42:28.000Z"
"chok68","1469","","0.0","0.0","Watching",""
"soe","1957","","0.0","0.0","Registered",""
"karthikkingdom","1486","","0.0","0.0","Registered",""
"visukalee","1486","","0.0","0.0","Registered",""
"arjuns","1486","","0.0","0.0","Registered",""
"samuela","1858","","0.0","0.0","Registered",""
"soe","1885","","0.0","0.0","Registered",""
"Rajesh_Veeranki","1942","","0.0","0.0","Registered",""
"davidspangler","1492","","0.0","0.0","Watching",""
"robertojrojas","1893","2","350.0","93.45","2nd Place","2012-11-14T01:28:26.000Z"
"mozammel100","1964","","0.0","0.0","Registered",""
"chamnan","1486","","0.0","0.0","Registered",""
"princeamjad","1482","","0.0","0.0","Registered",""
"JustinLau","1493","","0.0","81.82","Submitted","2012-05-10T08:38:23.000Z"
"ankit1990","1463","","0.0","0.0","Watching",""
"enjoylife","1482","","0.0","75.75","Submitted","2012-05-06T13:18:12.000Z"
"jatin_variance","1493","","0.0","0.0","Watching",""
"OlivierSpehner","1486","","0.0","0.0","Watching",""
"cloudchallenger","1895","2","200.0","93.225","2nd Place","2012-11-14T14:43:24.000Z"
"spikedpenguin","1885","","0.0","0.0","Watching",""
"mrnobody","1895","","0.0","0.0","Watching",""
"Enreeco","1875","1","500.0","90.5","1st Place","2012-11-07T16:49:27.000Z"
"rocky10","1482","","0.0","73.95","Submitted","2012-05-07T16:23:50.000Z"
"splatonov","1890","","0.0","0.0","Registered",""
"sanjaygeorge620","1890","","0.0","0.0","Registered",""
"himanshupalerwal","1482","","0.0","0.0","Submission Rejected","2012-05-07T17:03:38.000Z"
"kagupta","1868","","0.0","0.0","Registered",""
"forcexperts","1478","","0.0","83.0","Submitted","2012-05-08T16:35:18.000Z"
"Saifkhan","1463","","0.0","0.0","Watching",""
"antenna","1493","","0.0","0.0","Watching",""
"antenna","1486","","0.0","0.0","Registered",""
"almopeluche","1854","1","750.0","89.7","1st Place","2012-11-07T18:10:47.000Z"
"talesforce","1893","","0.0","0.0","Watching",""
"JPalounek","1889","","0.0","69.6","Submitted","2012-11-13T17:22:46.000Z"
"jazzyrocksr","1487","","0.0","0.0","Registered",""
"shahla_khanam","1862","","0.0","0.0","Registered",""
"logontokartik","1482","","0.0","76.35","Submitted","2012-05-04T10:01:29.000Z"
"salesforcedeveloper","1482","","0.0","75.15","Submitted","2012-05-05T14:49:13.000Z"
"smulyono","1891","2","500.0","93.75","2nd Place","2012-11-12T21:08:14.000Z"
"splatonov","1862","","0.0","0.0","Watching",""
"kumaran2020","1470","","0.0","0.0","Registered",""
"imraul_kaise","1939","","0.0","0.0","Registered",""
"arjuns","1482","","0.0","76.0","Submitted","2012-05-07T18:29:01.000Z"
"deepu8","1891","","0.0","0.0","Registered",""
"jtc007","1856","","0.0","0.0","Registered",""
"avidev9","1470","","0.0","71.4","Submitted","2012-05-03T15:48:27.000Z"
"napabharani","1493","","0.0","0.0","Watching",""
"michaelpress","1892","","0.0","0.0","Registered",""
"iramkahkashan","1463","","0.0","0.0","Watching",""
"callmekatootie","1959","","0.0","0.0","Registered",""
"swalehji","1470","","0.0","55.7","Submitted","2012-05-03T15:42:56.000Z"
"wcheung","1452","","0.0","52.8","Submitted","2012-05-02T04:16:46.000Z"
"splatonov","1891","","0.0","0.0","Registered",""
"JustinLau","1489","","0.0","0.0","Watching",""
"Dimmys","1870","","0.0","0.0","Watching",""
"talesforce","1894","1","650.0","77.0","1st Place","2012-11-17T12:16:54.000Z"
"Dimmys","1875","","0.0","0.0","Watching",""
"Nattrass","1876","","0.0","0.0","Watching",""
"michaelpress","1893","","0.0","0.0","Registered",""
"iramkahkashan","1471","","0.0","0.0","Registered",""
"asmaster093","1858","","0.0","0.0","Registered",""
"nickynine","1885","","0.0","0.0","Watching",""
"snehaheda","1482","","0.0","75.15","Submitted","2012-05-07T16:58:42.000Z"
"jeffh","1858","","0.0","0.0","Registered",""
"svonschilling","1890","","0.0","0.0","Registered",""
"jamest","1899","","0.0","0.0","Watching",""
"laraibhassanjb","1469","","0.0","0.0","Registered",""
"christy_fabian","1961","","0.0","0.0","Registered",""
"nsheth7707","1477","","0.0","63.06","Submitted","2012-05-03T04:55:29.000Z"
"pklalitjha","1471","","0.0","0.0","Registered",""
"soe","1876","","0.0","0.0","Registered",""
"chetanti","1493","","0.0","0.0","Registered",""
"Mturabali","1891","","0.0","0.0","Registered",""
"cloudchallenger","1963","","0.0","0.0","Registered",""
"gauravs23","1885","","0.0","0.0","Registered",""
"kirti11","1482","","0.0","0.0","Registered",""
"fash","1492","","0.0","0.0","Registered",""
"DhavalHJethwa","1486","","0.0","0.0","Registered",""
"naveen22388","1858","","0.0","0.0","Registered",""
"splatonov","1883","","0.0","0.0","Registered",""
"parasquid","1894","","0.0","0.0","Registered",""
"ankit1990","1471","","0.0","0.0","Watching",""
"smulyono","1884","","0.0","0.0","Watching",""
"zohebkhan","1882","","0.0","68.0","Submitted","2012-11-15T17:06:23.000Z"
"melmoussaoui","1486","","0.0","0.0","Registered",""
"SanjayPali","1482","","0.0","0.0","Watching",""
"dangt85","1896","","0.0","0.0","Registered",""
"mega","1486","","0.0","0.0","Registered",""
"jamest","1885","","0.0","0.0","Watching",""
"eadlam","1493","2","200.0","92.22","Lost","2012-05-11T11:59:36.000Z"
"talesforce","1882","","0.0","0.0","Registered",""
"samuela","1893","","0.0","0.0","Registered",""
"ahmedbhaila","1452","2","250.0","82.0","Lost","2012-05-02T06:08:16.000Z"
"smulyono","1883","1","300.0","86.8","1st Place","2012-11-09T07:43:53.000Z"
"mahendra009","1486","","0.0","0.0","Watching",""
"asish1989","1486","","0.0","0.0","Watching",""
"swatKat","1482","","0.0","75.75","Submitted","2012-05-06T16:04:55.000Z"
"parasquid","1890","","0.0","0.0","Registered",""
"almopeluche","1477","3","250.0","73.0","Lost","2012-05-02T11:02:44.000Z"
"sourabhk","1884","","0.0","0.0","Registered",""
"jayedajmol","1942","","0.0","0.0","Registered",""
"forcexperts","1470","1","1000.0","79.0","Won","2012-05-03T15:51:36.000Z"
"karthikd","1486","","0.0","0.0","Registered",""
"avidev9","1482","1","500.0","84.5","Won","2012-05-05T14:05:43.000Z"
"pisosdeocasion","1891","","0.0","0.0","Registered",""
"rajeshkumar2705","1462","","0.0","0.0","Registered",""
"misgersam","1462","","0.0","0.0","Registered",""
"sunnygarg","1486","","0.0","0.0","Registered",""
"vlsidarshan","1492","","0.0","0.0","Watching",""
"soron","1963","","0.0","0.0","Registered",""
"siddhesh619","1885","1","2000.0","87.95","1st Place","2012-11-20T19:54:21.000Z"
"melmoussaoui","1487","","0.0","0.0","Registered",""
"eucuepo","1884","","0.0","0.0","Watching",""
"d1b1","1493","1","300.0","100.0","Won","2012-05-11T04:18:41.000Z"
"salimsammi","1964","","0.0","0.0","Watching",""
"iramkahkashan","1493","","0.0","0.0","Registered",""
"forcedigger","1482","3","150.0","77.0","Lost","2012-05-06T15:03:28.000Z"
"forcedigger","1487","","0.0","0.0","Registered",""
"wcheung","1471","1","1000.0","91.0","Won","2012-05-07T03:59:49.000Z"
"wcheung","1951","1","500.0","84.52","1st Place","2012-12-16T10:09:18.000Z"
"akkishore","1452","3","200.0","80.0","Lost","2012-05-02T11:37:54.000Z"
"jarysek","1463","","0.0","0.0","Watching",""
"cloudchallenger","1890","","0.0","0.0","Registered",""
"sanjaygeorge620","1858","","0.0","0.0","Registered",""
"akkishore","1462","","0.0","0.0","Registered",""
"ankit1990","1462","","0.0","0.0","Registered",""
"sabbirhossen_saddam","1962","","0.0","0.0","Registered",""
"cloudchallenger","1482","3","150.0","77.0","Lost","2012-05-07T03:41:05.000Z"
"dmakam","1895","","0.0","0.0","Watching",""
"elukaweski","1492","","0.0","0.0","Watching",""
"asmaster093","1858","","0.0","0.0","Registered",""
"shaysedai32","1483","","0.0","0.0","Registered",""
"Ajit_the_Best","1858","","0.0","0.0","Registered",""
"sanjaygeorge620","1891","","0.0","71.2","Submitted","2012-11-13T13:38:30.000Z"
"rohit1290","1890","","0.0","0.0","Watching",""
"Deleloper","1486","","0.0","0.0","Registered",""
"kashiif","1897","","0.0","0.0","Registered",""
"ZakO","1899","","0.0","0.0","Registered",""
"sharmin","1882","","0.0","85.0","Submitted","2012-11-15T12:59:16.000Z"
"talha_alam","1463","","0.0","0.0","Watching",""
"Garima_Arora","1493","","0.0","0.0","Registered",""
"PaulKolbovich","1500","2","150.0","75.0","2nd Place","2012-05-11T08:48:31.000Z"
"sanjaygeorge620","1896","","0.0","0.0","Registered",""
"kdodson","1494","","0.0","0.0","Watching",""
"arjuns","1487","","0.0","0.0","Registered",""
"sundus","1500","","0.0","0.0","Registered",""
"Moormosawre","1500","2","150.0","75.0","2nd Place","2012-05-11T17:04:30.000Z"
"swalehji","1471","3","100.0","75.0","Lost","2012-05-13T21:42:47.000Z"
"splatonov","1893","","0.0","0.0","Watching",""
"arjuns","1478","","0.0","0.0","Registered",""
"logontokartik","1895","3","150.0","92.025","3rd Place","2012-11-13T13:56:21.000Z"
"michaelpress","1894","","0.0","0.0","Registered",""
"webwidgets","1494","","0.0","0.0","Registered",""
"chok68","1890","","0.0","0.0","Registered",""
"ngoa","1471","3","100.0","75.0","Lost","2012-05-13T23:27:04.000Z"
"naveen_kumar","1500","2","150.0","75.0","2nd Place","2012-05-10T21:40:31.000Z"
"Rameshbala","1486","","0.0","0.0","Watching",""
"pforce","1890","","0.0","0.0","Registered",""
"jiren","1500","2","150.0","75.0","2nd Place","2012-05-11T03:35:15.000Z"
"soe","1889","","0.0","71.3","Submitted","2012-11-14T18:03:08.000Z"
"mahasish11","1486","","0.0","0.0","Watching",""
"Manish_Kumar","1896","","0.0","0.0","Watching",""
"enlighter","1495","","0.0","0.0","Registered",""
"Makif","1495","3","100.0","75.35","3rd Place","2012-05-12T02:25:39.000Z"
"Corycowgill","1487","","0.0","0.0","Registered",""
"almopeluche","1895","","0.0","89.425","Submitted","2012-11-14T19:36:36.000Z"
"ankit1990","1495","","0.0","0.0","Watching",""
"chetanpg59","1482","","0.0","74.55","Submitted","2012-05-07T18:34:43.000Z"
"avidev9","1478","1","1200.0","100.0","Won","2012-05-08T15:28:51.000Z"
"rohit1290","1892","","0.0","44.95","Submitted","2012-11-14T18:51:44.000Z"
"forcejourny","1487","","0.0","0.0","Registered",""
"RPranav","1501","","0.0","0.0","Registered",""
"mrnobody","1896","","0.0","0.0","Watching",""
"sfdc_nerd","1483","","0.0","0.0","Registered",""
"sjw","1890","","0.0","0.0","Registered",""
"birddev","1486","","0.0","0.0","Watching",""
"Kenji776","1494","","0.0","0.0","Registered",""
"parasquid","1899","1","500.0","100.0","1st Place","2012-11-17T07:23:40.000Z"
"swapnils","1492","","0.0","0.0","Submission Rejected","2012-05-11T13:00:14.000Z"
"forcejourny","1471","","0.0","0.0","Registered",""
"sjw","1895","1","850.0","93.35","1st Place","2012-11-15T14:02:41.000Z"
"rajinilogesh","1486","","0.0","0.0","Registered",""
"forcejourny","1486","","0.0","0.0","Registered",""
"Enreeco","1896","","0.0","0.0","Submitted","2012-12-03T09:33:36.000Z"
"jaipandya","1500","2","150.0","75.0","2nd Place","2012-05-10T19:27:27.000Z"
"forcexperts","1494","","0.0","0.0","Registered",""
"Rajnikanth","1487","","0.0","0.0","Watching",""
"talesforce","1897","","0.0","0.0","Watching",""
"antenna","1495","2","200.0","95.2","2nd Place","2012-05-12T19:04:01.000Z"
"mascott68","1494","","0.0","0.0","Watching",""
"akkishore","1493","3","100.0","87.56","Lost","2012-05-10T22:46:34.000Z"
"Rajasingh_gujral","1500","","0.0","0.0","Registered",""
"webwidgets","1471","","0.0","0.0","Registered",""
"antenna","1500","1","250.0","75.9","1st Place","2012-05-11T02:20:39.000Z"
"aswinisridhar","1486","","0.0","0.0","Registered",""
"andyj24","1900","1","400.0","93.0","1st Place","2012-11-21T08:19:32.000Z"
"soe","1894","","0.0","0.0","Registered",""
"swatKat","1487","","0.0","0.0","Registered",""
"kalkoteshrinivas","1483","","0.0","0.0","Registered",""
"eadlam","1897","","0.0","0.0","Registered",""
"KnowledgeLover","1487","","0.0","68.05","Submitted","2012-05-10T19:50:38.000Z"
"chok68","1494","1","1500.0","77.0","1st Place","2012-05-14T18:22:48.000Z"
